id,price
0,5322.137837837838
1,12663.386486486486
2,12663.386486486486
3,11685.151351351351
4,11665.275675675675
5,11594.578378378379
6,11691.021621621621
7,11644.6
8,11665.275675675675
9,11692.632432432432
10,11644.6
11,12663.386486486486
12,11665.275675675675
13,11665.275675675675
14,11599.716216216217
15,11665.275675675675
16,11665.275675675675
17,11665.275675675675
18,11665.275675675675
19,13557.059459459459
20,11644.6
21,11644.6
22,11665.275675675675
23,11665.275675675675
24,11692.632432432432
25,11825.678378378378
26,11594.578378378379
27,11691.021621621621
28,11678.35945945946
29,11615.883783783784
30,11665.275675675675
31,11665.275675675675
32,11665.275675675675
33,11665.275675675675
34,12708.743243243243
35,11665.275675675675
36,11691.543243243243
37,11665.275675675675
38,11682.98918918919
39,11678.35945945946
40,11691.021621621621
41,11665.275675675675
42,11665.275675675675
43,11691.235135135135
44,11665.275675675675
45,11691.021621621621
46,11665.275675675675
47,11665.275675675675
48,11691.021621621621
49,11665.275675675675
50,11665.275675675675
51,11665.275675675675
52,11691.235135135135
53,11665.275675675675
54,11665.275675675675
55,11665.275675675675
56,11676.672972972972
57,11684.632432432432
58,11665.275675675675
59,11665.275675675675
60,11665.275675675675
61,11665.275675675675
62,11684.632432432432
63,11665.275675675675
64,11665.275675675675
65,11665.275675675675
66,11594.578378378379
67,11594.578378378379
68,12663.386486486486
69,11691.021621621621
70,11665.275675675675
71,11665.275675675675
72,12689.345945945946
73,11665.275675675675
74,11665.275675675675
75,11665.275675675675
76,11665.275675675675
77,11665.275675675675
78,11665.275675675675
79,11665.275675675675
80,11665.275675675675
81,11665.275675675675
82,12663.386486486486
83,11665.275675675675
84,11684.632432432432
85,11665.275675675675
86,11665.275675675675
87,11665.275675675675
88,11665.275675675675
89,11665.275675675675
90,11599.716216216217
91,13549.994594594595
92,11665.275675675675
93,12677.18918918919
94,11665.275675675675
95,11665.275675675675
96,11665.275675675675
97,11691.021621621621
98,11678.35945945946
99,11599.716216216217
100,11665.275675675675
101,11665.275675675675
102,12663.386486486486
103,11691.235135135135
104,11599.716216216217
105,11665.275675675675
106,11682.98918918919
107,12689.345945945946
108,12663.386486486486
109,11665.275675675675
110,11665.275675675675
111,11644.6
112,11599.716216216217
113,11665.275675675675
114,11665.275675675675
115,12701.121621621622
116,11685.151351351351
117,12663.386486486486
118,11685.151351351351
119,12663.386486486486
120,11691.235135135135
121,11692.632432432432
122,11665.275675675675
123,11682.98918918919
124,12663.386486486486
125,12663.386486486486
126,11665.275675675675
127,11665.275675675675
128,11665.275675675675
129,11665.275675675675
130,11644.6
131,11665.275675675675
132,12663.386486486486
133,11665.275675675675
134,11691.235135135135
135,11665.275675675675
136,11665.275675675675
137,12663.386486486486
138,12633.951351351352
139,11665.275675675675
140,11665.275675675675
141,11665.275675675675
142,11665.275675675675
143,11594.578378378379
144,11644.6
145,11665.275675675675
146,11678.35945945946
147,11594.578378378379
148,11665.275675675675
149,11665.275675675675
150,11665.275675675675
151,11665.275675675675
152,11691.021621621621
153,11665.275675675675
154,11665.275675675675
155,11665.275675675675
156,11665.275675675675
157,11596.472972972973
158,11665.275675675675
159,11665.275675675675
160,11663.937837837839
161,11665.275675675675
162,11665.275675675675
163,11691.543243243243
164,11617.245945945946
165,11665.275675675675
166,11678.35945945946
167,11684.632432432432
168,11691.021621621621
169,13549.994594594595
170,11690.340540540541
171,11665.275675675675
172,11678.35945945946
173,11665.275675675675
174,11665.275675675675
175,11665.275675675675
176,11665.275675675675
177,11594.578378378379
178,12663.386486486486
179,12663.386486486486
180,11665.275675675675
181,11665.275675675675
182,11665.275675675675
183,11691.021621621621
184,11665.275675675675
185,11691.021621621621
186,11665.275675675675
187,11692.632432432432
188,11691.021621621621
189,11692.632432432432
190,11665.275675675675
191,11665.275675675675
192,11678.35945945946
193,11665.275675675675
194,11665.275675675675
195,11825.678378378378
196,12689.132432432432
197,12705.451351351352
198,12663.386486486486
199,11665.275675675675
200,11599.716216216217
201,11665.275675675675
202,11678.35945945946
203,11691.235135135135
204,11665.275675675675
205,11665.275675675675
206,11665.275675675675
207,11665.275675675675
208,11665.275675675675
209,11644.6
210,12674.783783783783
211,11665.275675675675
212,11599.716216216217
213,11665.275675675675
214,11594.578378378379
215,12701.121621621622
216,11691.235135135135
217,11665.275675675675
218,11684.632432432432
219,11665.275675675675
220,11665.275675675675
221,11599.716216216217
222,11615.883783783784
223,12663.386486486486
224,11665.275675675675
225,11665.275675675675
226,11665.275675675675
227,12633.951351351352
228,11665.275675675675
229,11665.275675675675
230,14811.321621621622
231,11691.021621621621
232,12663.386486486486
233,11665.275675675675
234,11665.275675675675
235,11665.275675675675
236,11692.632432432432
237,11691.021621621621
238,12633.951351351352
239,11665.275675675675
240,11665.275675675675
241,11691.235135135135
242,11691.021621621621
243,11665.275675675675
244,11685.151351351351
245,11691.021621621621
246,11665.275675675675
247,11665.275675675675
248,11665.275675675675
249,11684.632432432432
250,11665.275675675675
251,11665.275675675675
252,11665.275675675675
253,11692.632432432432
254,11665.275675675675
255,12663.386486486486
256,11665.275675675675
257,11691.235135135135
258,11691.021621621621
259,12633.951351351352
260,11665.275675675675
261,11665.275675675675
262,11665.275675675675
263,11594.578378378379
264,11665.275675675675
265,11665.275675675675
266,11594.578378378379
267,11665.275675675675
268,11665.275675675675
269,11665.275675675675
270,11665.275675675675
271,11665.275675675675
272,11678.35945945946
273,11599.716216216217
274,12663.386486486486
275,12679.237837837838
276,11665.275675675675
277,11665.275675675675
278,11665.275675675675
279,12663.386486486486
280,13549.994594594595
281,11665.275675675675
282,11684.632432432432
283,11665.275675675675
284,11665.275675675675
285,11665.275675675675
286,11665.275675675675
287,11665.275675675675
288,11594.578378378379
289,11665.275675675675
290,11682.98918918919
291,11599.716216216217
292,11685.151351351351
293,11691.235135135135
294,11665.275675675675
295,11665.275675675675
296,11691.021621621621
297,11665.275675675675
298,12663.386486486486
299,11691.235135135135
300,11665.275675675675
301,11665.275675675675
302,11663.937837837839
303,11665.275675675675
304,11672.997297297297
305,11665.275675675675
306,11678.35945945946
307,11690.340540540541
308,11665.275675675675
309,11665.275675675675
310,11692.254054054054
311,11685.151351351351
312,11599.716216216217
313,11665.275675675675
314,11615.883783783784
315,11665.275675675675
316,11644.6
317,11665.275675675675
318,13549.994594594595
319,11644.6
320,11684.632432432432
321,11665.275675675675
322,11692.632432432432
323,13549.994594594595
324,11644.6
325,11665.275675675675
326,11599.716216216217
327,11665.275675675675
328,11690.340540540541
329,11665.275675675675
330,12633.951351351352
331,12677.18918918919
332,11665.275675675675
333,11665.275675675675
334,11682.98918918919
335,11665.275675675675
336,11665.275675675675
337,11665.275675675675
338,11665.275675675675
339,12663.386486486486
340,11665.275675675675
341,11685.151351351351
342,12689.132432432432
343,12663.386486486486
344,11665.275675675675
345,11665.275675675675
346,11665.275675675675
347,11690.340540540541
348,14811.321621621622
349,11665.275675675675
350,11665.275675675675
351,11691.021621621621
352,11682.98918918919
353,11665.275675675675
354,11665.275675675675
355,12689.345945945946
356,11665.275675675675
357,11644.6
358,11663.937837837839
359,11665.275675675675
360,11665.275675675675
361,11665.275675675675
362,11665.275675675675
363,11665.275675675675
364,11665.275675675675
365,11665.275675675675
366,11665.275675675675
367,11665.275675675675
368,11682.98918918919
369,11665.275675675675
370,11665.275675675675
371,11665.275675675675
372,11691.021621621621
373,11665.275675675675
374,11691.235135135135
375,11665.275675675675
376,11665.275675675675
377,12663.386486486486
378,11691.235135135135
379,11665.275675675675
380,11691.021621621621
381,11665.275675675675
382,11665.275675675675
383,11665.275675675675
384,11665.275675675675
385,11691.021621621621
386,12663.386486486486
387,11691.021621621621
388,11665.275675675675
389,11665.275675675675
390,11665.275675675675
391,11684.632432432432
392,11676.672972972972
393,11665.275675675675
394,11644.6
395,11594.578378378379
396,11594.578378378379
397,11665.275675675675
398,11678.35945945946
399,11691.021621621621
400,11672.997297297297
401,11665.275675675675
402,12663.386486486486
403,11594.578378378379
404,11665.275675675675
405,11665.275675675675
406,11665.275675675675
407,11665.275675675675
408,11665.275675675675
409,11665.275675675675
410,11691.021621621621
411,11665.275675675675
412,12663.386486486486
413,13026.486486486487
414,11665.275675675675
415,11665.275675675675
416,11684.632432432432
417,11691.021621621621
418,12689.132432432432
419,11665.275675675675
420,11682.98918918919
421,11665.275675675675
422,11665.275675675675
423,11691.021621621621
424,11672.997297297297
425,11594.578378378379
426,11644.6
427,11665.275675675675
428,12663.386486486486
429,11665.275675675675
430,11672.997297297297
431,11682.98918918919
432,11665.275675675675
433,11678.35945945946
434,11685.151351351351
435,11665.275675675675
436,11594.578378378379
437,12689.132432432432
438,11665.275675675675
439,11682.98918918919
440,11665.275675675675
441,12633.951351351352
442,11665.275675675675
443,11665.275675675675
444,12663.386486486486
445,12677.18918918919
446,11691.021621621621
447,11684.632432432432
448,11665.275675675675
449,11665.275675675675
450,11665.275675675675
451,11665.275675675675
452,11665.275675675675
453,11644.6
454,11665.275675675675
455,11665.275675675675
456,11665.275675675675
457,12677.18918918919
458,12689.345945945946
459,11691.235135135135
460,11615.883783783784
461,11685.151351351351
462,11665.275675675675
463,12663.386486486486
464,11665.275675675675
465,11684.632432432432
466,11665.275675675675
467,11672.997297297297
468,11665.275675675675
469,11665.275675675675
470,11665.275675675675
471,11676.672972972972
472,11665.275675675675
473,11594.578378378379
474,11665.275675675675
475,11682.98918918919
476,12689.132432432432
477,11665.275675675675
478,11691.021621621621
479,13549.994594594595
480,11665.275675675675
481,11665.275675675675
482,12679.237837837838
483,11599.716216216217
484,11665.275675675675
485,11665.275675675675
486,11678.35945945946
487,11691.021621621621
488,12701.121621621622
489,11692.632432432432
490,11665.275675675675
491,11665.275675675675
492,13549.994594594595
493,11665.275675675675
494,11692.632432432432
495,11665.275675675675
496,12663.386486486486
497,11665.275675675675
498,11676.672972972972
499,11691.021621621621
500,11665.275675675675
501,12695.991891891892
502,12663.386486486486
503,12663.386486486486
504,11665.275675675675
505,11665.275675675675
506,11663.937837837839
507,11665.275675675675
508,11665.275675675675
509,12663.386486486486
510,12663.386486486486
511,11665.275675675675
512,11599.716216216217
513,12663.386486486486
514,11665.275675675675
515,11665.275675675675
516,11665.275675675675
517,11665.275675675675
518,11665.275675675675
519,11665.275675675675
520,11691.021621621621
521,11665.275675675675
522,11663.937837837839
523,11665.275675675675
524,11665.275675675675
525,11665.275675675675
526,11665.275675675675
527,12663.386486486486
528,11682.98918918919
529,11665.275675675675
530,11594.578378378379
531,11599.716216216217
532,11665.275675675675
533,11684.632432432432
534,13549.994594594595
535,11599.716216216217
536,11691.021621621621
537,11599.716216216217
538,11665.275675675675
539,11691.021621621621
540,11665.275675675675
541,11691.235135135135
542,11665.275675675675
543,11665.275675675675
544,11672.997297297297
545,11665.275675675675
546,11665.275675675675
547,11682.98918918919
548,12633.951351351352
549,12663.386486486486
550,11594.578378378379
551,12663.386486486486
552,11665.275675675675
553,11691.235135135135
554,12663.386486486486
555,11665.275675675675
556,11665.275675675675
557,11665.275675675675
558,11665.275675675675
559,11665.275675675675
560,11665.275675675675
561,11691.543243243243
562,11665.275675675675
563,12663.386486486486
564,11678.35945945946
565,11665.275675675675
566,11665.275675675675
567,11685.151351351351
568,11665.275675675675
569,11665.275675675675
570,11676.672972972972
571,11665.275675675675
572,11599.716216216217
573,11665.275675675675
574,11678.35945945946
575,11665.275675675675
576,11665.275675675675
577,12662.048648648648
578,11665.275675675675
579,11665.275675675675
580,12705.451351351352
581,14811.321621621622
582,11665.275675675675
